"country","v30","v31","v22","v23","v24","v34","F1","F2","att_eco","v21","v21d","TIME","gini_index"
"Slovenia",4,4,4,3,4,3,7.44,9.47,16.91,4,1,2018,0.249
"Slovenia",5,5,5,4,5,4,9.3,12.19,21.49,4,1,2018,0.249
"Slovenia",5,5,4,4,4,4,9.3,10.88,20.18,4,1,2018,0.249
"Slovenia",5,5,4,4,4,4,9.3,10.88,20.18,4,1,2018,0.249
"Slovenia",5,5,4,4,4,5,9.3,11.53,20.83,5,1,2018,0.249
"Slovenia",5,5,5,5,4,3,9.3,11.68,20.98,4,1,2018,0.249
"Slovenia",5,4,4,4,4,4,8.37,10.88,19.25,5,1,2018,0.249
"Slovenia",5,5,5,3,5,4,9.3,11.43,20.73,5,1,2018,0.249
"Slovenia",3,4,4,3,3,4,6.51,9.5,16.01,4,1,2018,0.249
"Slovenia",5,4,4,3,3,3,8.37,8.85,17.22,5,1,2018,0.249
"Slovenia",4,5,4,5,4,4,8.37,11.64,20.01,4,1,2018,0.249
"Slovenia",1,1,4,4,4,2,1.86,9.58,11.44,4,1,2018,0.249
"Slovenia",2,5,4,3,4,3,6.51,9.47,15.98,2,0,2018,0.249
"Slovenia",5,4,4,2,5,4,8.37,9.98,18.35,4,1,2018,0.249
"Slovenia",5,5,3,2,4,2,9.3,7.37,16.67,4,1,2018,0.249
"Slovenia",2,4,5,5,3,3,5.58,11.06,16.64,5,1,2018,0.249
"Slovenia",5,5,5,5,3,5,9.3,12.36,21.66,5,1,2018,0.249
"Slovenia",5,5,5,2,4,5,9.3,10.7,20,5,1,2018,0.249
"Slovenia",3,4,4,4,4,5,6.51,11.53,18.04,4,1,2018,0.249
"Slovenia",5,5,4,4,4,4,9.3,10.88,20.18,5,1,2018,0.249
"Slovenia",2,2,1,1,1,1,3.72,2.72,6.44,3,0,2018,0.249
"Slovenia",5,5,5,2,4,3,9.3,9.4,18.7,5,1,2018,0.249
"Slovenia",3,5,5,4,4,3,7.44,10.92,18.36,4,1,2018,0.249
"Slovenia",5,5,5,5,5,5,9.3,13.6,22.9,5,1,2018,0.249
"Slovenia",5,4,5,4,4,5,8.37,12.22,20.59,5,1,2018,0.249
"Slovenia",5,5,5,3,5,5,9.3,12.08,21.38,5,1,2018,0.249
"Slovenia",5,5,5,5,4,1,9.3,10.38,19.68,5,1,2018,0.249
"Slovenia",5,5,5,3,3,2,9.3,8.89,18.19,5,1,2018,0.249
"Slovenia",5,5,5,5,1,5,9.3,11.12,20.42,5,1,2018,0.249
"Slovenia",5,5,5,5,4,4,9.3,12.33,21.63,5,1,2018,0.249
"Slovenia",5,5,4,5,4,4,9.3,11.64,20.94,4,1,2018,0.249
"Slovenia",3,4,4,1,4,1,6.51,6.65,13.16,5,1,2018,0.249
"Slovenia",5,5,4,3,4,3,9.3,9.47,18.77,4,1,2018,0.249
"Slovenia",5,5,5,3,4,5,9.3,11.46,20.76,5,1,2018,0.249
"Slovenia",5,5,5,3,5,5,9.3,12.08,21.38,5,1,2018,0.249
"Slovenia",5,5,5,3,4,4,9.3,10.81,20.11,5,1,2018,0.249
"Slovenia",5,5,5,5,5,5,9.3,13.6,22.9,5,1,2018,0.249
"Slovenia",4,4,4,3,3,4,7.44,9.5,16.94,4,1,2018,0.249
"Slovenia",5,5,5,3,5,3,9.3,10.78,20.08,5,1,2018,0.249
"Slovenia",2,1,1,1,4,1,2.79,4.58,7.37,3,0,2018,0.249
"Slovenia",4,5,5,4,4,4,8.37,11.57,19.94,5,1,2018,0.249
"Slovenia",3,4,5,5,4,4,6.51,12.33,18.84,5,1,2018,0.249
"Slovenia",5,5,5,3,2,1,9.3,7.62,16.92,5,1,2018,0.249
"Slovenia",3,4,4,2,3,4,6.51,8.74,15.25,4,1,2018,0.249
"Slovenia",3,5,4,4,4,4,7.44,10.88,18.32,4,1,2018,0.249
"Slovenia",5,5,5,5,4,5,9.3,12.98,22.28,5,1,2018,0.249
"Slovenia",4,5,4,4,4,4,8.37,10.88,19.25,5,1,2018,0.249
"Slovenia",4,4,5,4,5,5,7.44,12.84,20.28,5,1,2018,0.249
"Slovenia",5,5,2,4,4,5,9.3,10.15,19.45,5,1,2018,0.249
"Slovenia",5,5,5,3,5,5,9.3,12.08,21.38,5,1,2018,0.249
"Slovenia",5,2,5,5,5,4,6.51,12.95,19.46,5,1,2018,0.249
"Slovenia",5,5,4,3,3,4,9.3,9.5,18.8,4,1,2018,0.249
"Slovenia",5,5,5,3,2,3,9.3,8.92,18.22,5,1,2018,0.249
"Slovenia",5,5,5,1,2,5,9.3,8.7,18,5,1,2018,0.249
"Slovenia",5,5,5,3,4,4,9.3,10.81,20.11,5,1,2018,0.249
"Slovenia",2,2,5,4,4,3,3.72,10.92,14.64,5,1,2018,0.249
"Slovenia",5,5,5,3,5,5,9.3,12.08,21.38,5,1,2018,0.249
"Slovenia",5,5,5,3,5,3,9.3,10.78,20.08,2,0,2018,0.249
"Slovenia",4,4,5,5,5,3,7.44,12.3,19.74,5,1,2018,0.249
"Slovenia",3,5,5,3,5,3,7.44,10.78,18.22,5,1,2018,0.249
"Slovenia",5,5,4,3,4,4,9.3,10.12,19.42,4,1,2018,0.249
"Slovenia",5,5,5,5,5,4,9.3,12.95,22.25,5,1,2018,0.249
"Slovenia",5,5,5,3,5,3,9.3,10.78,20.08,5,1,2018,0.249
"Slovenia",4,4,4,5,4,4,7.44,11.64,19.08,4,1,2018,0.249
"Slovenia",5,5,4,2,4,2,9.3,8.06,17.36,5,1,2018,0.249
"Slovenia",3,2,5,4,4,4,4.65,11.57,16.22,4,1,2018,0.249
"Slovenia",1,1,4,4,4,4,1.86,10.88,12.74,3,0,2018,0.249
"Slovenia",5,5,5,5,5,5,9.3,13.6,22.9,5,1,2018,0.249
"Slovenia",4,4,5,2,5,2,7.44,9.37,16.81,5,1,2018,0.249
"Slovenia",5,5,5,5,5,4,9.3,12.95,22.25,5,1,2018,0.249
"Slovenia",3,3,4,3,4,3,5.58,9.47,15.05,4,1,2018,0.249
"Slovenia",4,3,3,2,4,3,6.51,8.02,14.53,4,1,2018,0.249
"Slovenia",2,2,5,1,5,4,3.72,9.91,13.63,5,1,2018,0.249
"Slovenia",3,3,4,3,3,5,5.58,10.15,15.73,4,1,2018,0.249
"Slovenia",5,5,4,3,4,4,9.3,10.12,19.42,4,1,2018,0.249
"Slovenia",3,4,2,4,2,3,6.51,7.61,14.12,3,0,2018,0.249
"Slovenia",3,5,4,3,4,4,7.44,10.12,17.56,4,1,2018,0.249
"Slovenia",4,3,3,4,3,3,6.51,8.92,15.43,5,1,2018,0.249
"Slovenia",5,5,4,2,4,2,9.3,8.06,17.36,5,1,2018,0.249
"Slovenia",3,4,4,2,3,2,6.51,7.44,13.95,4,1,2018,0.249
"Slovenia",5,3,4,2,1,1,7.44,5.55,12.99,4,1,2018,0.249
"Slovenia",5,5,4,2,4,2,9.3,8.06,17.36,4,1,2018,0.249
"Slovenia",5,5,4,3,4,3,9.3,9.47,18.77,4,1,2018,0.249
"Slovenia",5,5,4,2,4,4,9.3,9.36,18.66,4,1,2018,0.249
"Slovenia",5,5,4,4,4,4,9.3,10.88,20.18,5,1,2018,0.249
"Slovenia",5,5,3,1,4,1,9.3,5.96,15.26,3,0,2018,0.249
"Slovenia",5,5,4,3,4,4,9.3,10.12,19.42,4,1,2018,0.249
"Slovenia",5,4,5,2,4,3,8.37,9.4,17.77,5,1,2018,0.249
"Slovenia",4,4,5,4,4,3,7.44,10.92,18.36,4,1,2018,0.249
"Slovenia",4,5,4,3,2,4,8.37,8.88,17.25,5,1,2018,0.249
"Slovenia",5,5,3,4,3,3,9.3,8.92,18.22,4,1,2018,0.249
"Slovenia",5,3,5,5,5,3,7.44,12.3,19.74,5,1,2018,0.249
"Slovenia",4,5,3,2,4,4,8.37,8.67,17.04,4,1,2018,0.249
"Slovenia",5,5,3,2,3,1,9.3,6.1,15.4,4,1,2018,0.249
"Slovenia",4,4,4,4,4,4,7.44,10.88,18.32,4,1,2018,0.249
"Slovenia",5,5,4,3,4,4,9.3,10.12,19.42,4,1,2018,0.249
"Slovenia",5,5,4,3,4,4,9.3,10.12,19.42,5,1,2018,0.249
"Slovenia",5,5,4,3,3,4,9.3,9.5,18.8,4,1,2018,0.249
"Slovenia",5,5,4,4,4,4,9.3,10.88,20.18,5,1,2018,0.249
"Slovenia",3,4,4,5,4,4,6.51,11.64,18.15,4,1,2018,0.249
"Slovenia",5,5,3,3,3,4,9.3,8.81,18.11,4,1,2018,0.249
"Slovenia",5,5,4,3,4,5,9.3,10.77,20.07,5,1,2018,0.249
"Slovenia",5,4,5,5,4,1,8.37,10.38,18.75,3,0,2018,0.249
"Slovenia",5,5,5,4,4,4,9.3,11.57,20.87,5,1,2018,0.249
"Slovenia",4,4,4,4,4,4,7.44,10.88,18.32,3,0,2018,0.249
"Slovenia",4,5,2,4,3,4,8.37,8.88,17.25,4,1,2018,0.249
"Slovenia",3,5,4,2,4,4,7.44,9.36,16.8,4,1,2018,0.249
"Slovenia",3,2,4,2,4,3,4.65,8.71,13.36,5,1,2018,0.249
"Slovenia",3,3,3,2,4,4,5.58,8.67,14.25,4,1,2018,0.249
"Slovenia",2,5,4,4,4,4,6.51,10.88,17.39,4,1,2018,0.249
"Slovenia",5,2,5,1,4,4,6.51,9.29,15.8,5,1,2018,0.249
"Slovenia",5,4,2,4,3,4,8.37,8.88,17.25,3,0,2018,0.249
"Slovenia",5,5,5,3,2,4,9.3,9.57,18.87,5,1,2018,0.249
"Slovenia",5,5,5,2,5,4,9.3,10.67,19.97,5,1,2018,0.249
"Slovenia",5,5,5,3,4,3,9.3,10.16,19.46,5,1,2018,0.249
"Slovenia",5,5,5,3,5,2,9.3,10.13,19.43,5,1,2018,0.249
"Slovenia",5,5,5,5,3,3,9.3,11.06,20.36,5,1,2018,0.249
"Slovenia",5,5,5,2,5,3,9.3,10.02,19.32,5,1,2018,0.249
"Slovenia",5,5,5,3,5,3,9.3,10.78,20.08,5,1,2018,0.249
"Slovenia",5,3,5,5,5,2,7.44,11.65,19.09,5,1,2018,0.249
"Slovenia",2,2,4,4,5,4,3.72,11.5,15.22,3,0,2018,0.249
"Slovenia",5,5,2,2,5,3,9.3,7.95,17.25,5,1,2018,0.249
"Slovenia",5,5,5,5,4,1,9.3,10.38,19.68,5,1,2018,0.249
"Slovenia",5,5,5,3,5,2,9.3,10.13,19.43,5,1,2018,0.249
"Slovenia",5,5,5,3,4,3,9.3,10.16,19.46,5,1,2018,0.249
"Slovenia",5,5,5,2,4,2,9.3,8.75,18.05,5,1,2018,0.249
"Slovenia",5,5,5,3,4,2,9.3,9.51,18.81,5,1,2018,0.249
"Slovenia",5,5,5,3,5,4,9.3,11.43,20.73,5,1,2018,0.249
"Slovenia",5,5,5,2,5,2,9.3,9.37,18.67,5,1,2018,0.249
"Slovenia",5,5,4,4,5,4,9.3,11.5,20.8,5,1,2018,0.249
"Slovenia",5,5,5,2,5,3,9.3,10.02,19.32,5,1,2018,0.249
"Slovenia",5,5,5,2,2,3,9.3,8.16,17.46,5,1,2018,0.249
"Slovenia",5,5,5,2,5,3,9.3,10.02,19.32,5,1,2018,0.249
"Slovenia",5,5,5,2,4,2,9.3,8.75,18.05,5,1,2018,0.249
"Slovenia",5,5,5,5,5,3,9.3,12.3,21.6,5,1,2018,0.249
"Slovenia",5,5,5,3,5,4,9.3,11.43,20.73,5,1,2018,0.249
"Slovenia",5,5,5,3,4,2,9.3,9.51,18.81,5,1,2018,0.249
"Slovenia",2,2,5,5,4,5,3.72,12.98,16.7,4,1,2018,0.249
"Slovenia",5,5,5,3,5,2,9.3,10.13,19.43,5,1,2018,0.249
"Slovenia",5,5,5,3,5,4,9.3,11.43,20.73,5,1,2018,0.249
"Slovenia",5,5,5,3,5,3,9.3,10.78,20.08,5,1,2018,0.249
"Slovenia",5,5,5,2,5,3,9.3,10.02,19.32,5,1,2018,0.249
"Slovenia",5,5,5,4,5,2,9.3,10.89,20.19,5,1,2018,0.249
"Slovenia",5,5,5,2,4,3,9.3,9.4,18.7,4,1,2018,0.249
"Slovenia",5,5,5,3,4,3,9.3,10.16,19.46,5,1,2018,0.249
"Slovenia",5,5,5,3,5,3,9.3,10.78,20.08,5,1,2018,0.249
"Slovenia",5,5,5,2,5,3,9.3,10.02,19.32,5,1,2018,0.249
"Slovenia",5,5,5,2,5,2,9.3,9.37,18.67,5,1,2018,0.249
"Slovenia",5,5,5,4,5,3,9.3,11.54,20.84,5,1,2018,0.249
"Slovenia",5,5,5,5,5,4,9.3,12.95,22.25,5,1,2018,0.249
"Slovenia",5,5,5,3,5,4,9.3,11.43,20.73,5,1,2018,0.249
"Slovenia",5,5,4,2,4,2,9.3,8.06,17.36,5,1,2018,0.249
"Slovenia",4,5,3,3,4,4,8.37,9.43,17.8,4,1,2018,0.249
"Slovenia",5,4,4,3,4,4,8.37,10.12,18.49,3,0,2018,0.249
"Slovenia",3,3,4,4,3,4,5.58,10.26,15.84,4,1,2018,0.249
"Slovenia",4,4,5,5,5,3,7.44,12.3,19.74,5,1,2018,0.249
"Slovenia",4,5,5,4,4,5,8.37,12.22,20.59,5,1,2018,0.249
"Slovenia",3,3,4,4,5,4,5.58,11.5,17.08,4,1,2018,0.249
"Slovenia",5,5,4,3,4,3,9.3,9.47,18.77,5,1,2018,0.249
"Slovenia",5,5,5,5,5,4,9.3,12.95,22.25,5,1,2018,0.249
"Slovenia",4,4,3,3,2,4,7.44,8.19,15.63,4,1,2018,0.249
"Slovenia",4,4,4,5,4,3,7.44,10.99,18.43,5,1,2018,0.249
"Slovenia",4,5,4,4,4,3,8.37,10.23,18.6,4,1,2018,0.249
"Slovenia",3,3,3,1,4,4,5.58,7.91,13.49,3,0,2018,0.249
"Slovenia",5,5,4,3,4,4,9.3,10.12,19.42,4,1,2018,0.249
"Slovenia",3,3,4,4,4,4,5.58,10.88,16.46,4,1,2018,0.249
"Slovenia",2,5,4,3,4,3,6.51,9.47,15.98,4,1,2018,0.249
"Slovenia",3,5,3,5,4,4,7.44,10.95,18.39,4,1,2018,0.249
"Slovenia",4,4,5,1,1,5,7.44,8.08,15.52,5,1,2018,0.249
"Slovenia",5,5,5,5,5,4,9.3,12.95,22.25,4,1,2018,0.249
"Slovenia",3,5,3,4,4,4,7.44,10.19,17.63,3,0,2018,0.249
"Slovenia",5,5,2,4,2,1,9.3,6.31,15.61,4,1,2018,0.249
"Slovenia",2,4,4,2,4,2,5.58,8.06,13.64,3,0,2018,0.249
"Slovenia",4,4,5,3,3,2,7.44,8.89,16.33,5,1,2018,0.249
"Slovenia",2,2,4,4,4,4,3.72,10.88,14.6,4,1,2018,0.249
"Slovenia",5,5,5,4,4,3,9.3,10.92,20.22,5,1,2018,0.249
"Slovenia",3,3,3,4,2,4,5.58,8.95,14.53,4,1,2018,0.249
"Slovenia",5,5,5,2,4,2,9.3,8.75,18.05,5,1,2018,0.249
"Slovenia",5,5,5,3,4,5,9.3,11.46,20.76,5,1,2018,0.249
"Slovenia",5,5,4,4,2,5,9.3,10.29,19.59,4,1,2018,0.249
"Slovenia",5,5,5,5,4,5,9.3,12.98,22.28,5,1,2018,0.249
"Slovenia",5,5,1,1,1,1,9.3,2.72,12.02,2,0,2018,0.249
"Slovenia",5,5,3,4,3,4,9.3,9.57,18.87,4,1,2018,0.249
"Slovenia",5,5,4,1,5,5,9.3,9.87,19.17,5,1,2018,0.249
"Slovenia",5,5,5,3,5,4,9.3,11.43,20.73,5,1,2018,0.249
"Slovenia",4,5,4,2,3,3,8.37,8.09,16.46,4,1,2018,0.249
"Slovenia",5,5,2,2,4,5,9.3,8.63,17.93,2,0,2018,0.249
"Slovenia",5,5,5,4,3,3,9.3,10.3,19.6,4,1,2018,0.249
"Slovenia",5,5,5,5,5,5,9.3,13.6,22.9,5,1,2018,0.249
"Slovenia",5,5,5,3,4,1,9.3,8.86,18.16,5,1,2018,0.249
"Slovenia",5,5,4,2,4,4,9.3,9.36,18.66,5,1,2018,0.249
"Slovenia",5,5,4,4,5,5,9.3,12.15,21.45,5,1,2018,0.249
"Slovenia",5,5,5,1,3,3,9.3,8.02,17.32,5,1,2018,0.249
"Slovenia",3,4,3,4,4,5,6.51,10.84,17.35,3,0,2018,0.249
"Slovenia",5,5,4,4,5,2,9.3,10.2,19.5,4,1,2018,0.249
"Slovenia",2,2,5,3,5,4,3.72,11.43,15.15,4,1,2018,0.249
"Slovenia",5,5,4,2,2,4,9.3,8.12,17.42,4,1,2018,0.249
"Slovenia",4,4,4,4,4,2,7.44,9.58,17.02,4,1,2018,0.249
"Slovenia",5,5,4,4,5,4,9.3,11.5,20.8,3,0,2018,0.249
"Slovenia",5,5,5,4,4,4,9.3,11.57,20.87,5,1,2018,0.249
"Slovenia",3,5,5,5,4,5,7.44,12.98,20.42,5,1,2018,0.249
"Slovenia",4,2,3,3,4,4,5.58,9.43,15.01,4,1,2018,0.249
"Slovenia",3,3,5,4,3,3,5.58,10.3,15.88,4,1,2018,0.249
"Slovenia",3,3,4,3,4,4,5.58,10.12,15.7,4,1,2018,0.249
"Slovenia",4,2,5,4,4,3,5.58,10.92,16.5,5,1,2018,0.249
"Slovenia",4,4,5,4,5,5,7.44,12.84,20.28,4,1,2018,0.249
"Slovenia",4,3,5,4,5,3,6.51,11.54,18.05,5,1,2018,0.249
"Slovenia",4,5,4,5,4,4,8.37,11.64,20.01,4,1,2018,0.249
"Slovenia",5,5,4,2,5,4,9.3,9.98,19.28,5,1,2018,0.249
"Slovenia",5,5,4,3,4,2,9.3,8.82,18.12,4,1,2018,0.249
"Slovenia",4,4,5,4,4,4,7.44,11.57,19.01,5,1,2018,0.249
"Slovenia",1,4,3,3,4,3,4.65,8.78,13.43,2,0,2018,0.249
"Slovenia",2,2,4,3,3,3,3.72,8.85,12.57,4,1,2018,0.249
"Slovenia",3,4,4,2,4,2,6.51,8.06,14.57,5,1,2018,0.249
"Slovenia",5,5,4,4,3,4,9.3,10.26,19.56,5,1,2018,0.249
"Slovenia",5,5,4,4,4,4,9.3,10.88,20.18,5,1,2018,0.249
"Slovenia",5,5,5,5,3,5,9.3,12.36,21.66,5,1,2018,0.249
"Slovenia",1,5,5,3,2,4,5.58,9.57,15.15,4,1,2018,0.249
"Slovenia",3,4,4,2,3,5,6.51,9.39,15.9,5,1,2018,0.249
"Slovenia",5,5,4,4,4,4,9.3,10.88,20.18,5,1,2018,0.249
"Slovenia",5,4,5,4,4,4,8.37,11.57,19.94,5,1,2018,0.249
"Slovenia",2,3,3,4,4,2,4.65,8.89,13.54,3,0,2018,0.249
"Slovenia",5,5,3,4,4,4,9.3,10.19,19.49,5,1,2018,0.249
"Slovenia",1,2,3,5,4,3,2.79,10.3,13.09,2,0,2018,0.249
"Slovenia",5,5,5,3,4,4,9.3,10.81,20.11,5,1,2018,0.249
"Slovenia",4,5,5,3,3,2,8.37,8.89,17.26,5,1,2018,0.249
"Slovenia",5,5,5,4,5,5,9.3,12.84,22.14,5,1,2018,0.249
"Slovenia",5,5,3,4,3,2,9.3,8.27,17.57,5,1,2018,0.249
"Slovenia",2,5,3,3,2,4,6.51,8.19,14.7,2,0,2018,0.249
"Slovenia",5,5,5,2,2,2,9.3,7.51,16.81,5,1,2018,0.249
"Slovenia",2,2,5,4,2,3,3.72,9.68,13.4,4,1,2018,0.249
"Slovenia",3,3,2,3,3,4,5.58,8.12,13.7,2,0,2018,0.249
"Slovenia",5,5,4,4,4,5,9.3,11.53,20.83,4,1,2018,0.249
"Slovenia",1,4,4,3,4,3,4.65,9.47,14.12,4,1,2018,0.249
"Slovenia",5,5,5,5,4,2,9.3,11.03,20.33,4,1,2018,0.249
"Slovenia",5,5,3,4,4,3,9.3,9.54,18.84,3,0,2018,0.249
"Slovenia",2,5,5,4,4,4,6.51,11.57,18.08,5,1,2018,0.249
"Slovenia",4,2,2,3,4,2,5.58,7.44,13.02,4,1,2018,0.249
"Slovenia",2,5,4,4,2,3,6.51,8.99,15.5,4,1,2018,0.249
"Slovenia",5,5,3,3,4,5,9.3,10.08,19.38,4,1,2018,0.249
"Slovenia",3,3,5,3,4,3,5.58,10.16,15.74,5,1,2018,0.249
"Slovenia",5,5,4,3,4,3,9.3,9.47,18.77,4,1,2018,0.249
"Slovenia",3,3,5,4,4,3,5.58,10.92,16.5,5,1,2018,0.249
"Slovenia",5,5,5,4,4,3,9.3,10.92,20.22,5,1,2018,0.249
"Slovenia",5,5,4,3,4,3,9.3,9.47,18.77,5,1,2018,0.249
"Slovenia",5,5,5,4,4,3,9.3,10.92,20.22,5,1,2018,0.249
"Slovenia",1,1,2,2,4,3,1.86,7.33,9.19,3,0,2018,0.249
"Slovenia",5,5,4,4,4,3,9.3,10.23,19.53,4,1,2018,0.249
"Slovenia",5,5,5,4,5,3,9.3,11.54,20.84,5,1,2018,0.249
"Slovenia",5,5,5,3,4,3,9.3,10.16,19.46,5,1,2018,0.249
"Slovenia",3,3,4,3,4,1,5.58,8.17,13.75,3,0,2018,0.249
"Slovenia",2,2,5,4,5,3,3.72,11.54,15.26,5,1,2018,0.249
"Slovenia",5,5,5,4,4,3,9.3,10.92,20.22,4,1,2018,0.249
"Slovenia",3,3,5,4,5,3,5.58,11.54,17.12,5,1,2018,0.249
"Slovenia",5,5,4,4,4,4,9.3,10.88,20.18,4,1,2018,0.249
"Slovenia",5,5,5,4,4,3,9.3,10.92,20.22,5,1,2018,0.249
"Slovenia",3,3,5,4,4,4,5.58,11.57,17.15,5,1,2018,0.249
"Slovenia",5,2,4,3,3,4,6.51,9.5,16.01,4,1,2018,0.249
"Slovenia",4,4,3,3,3,3,7.44,8.16,15.6,4,1,2018,0.249
"Slovenia",3,4,4,3,4,4,6.51,10.12,16.63,5,1,2018,0.249
"Slovenia",5,5,5,3,4,4,9.3,10.81,20.11,5,1,2018,0.249
"Slovenia",5,5,5,4,5,3,9.3,11.54,20.84,5,1,2018,0.249
"Slovenia",5,5,5,4,4,3,9.3,10.92,20.22,5,1,2018,0.249
"Slovenia",2,2,5,3,5,3,3.72,10.78,14.5,4,1,2018,0.249
"Slovenia",5,5,5,4,4,3,9.3,10.92,20.22,5,1,2018,0.249
"Slovenia",5,5,5,1,5,5,9.3,10.56,19.86,5,1,2018,0.249
"Slovenia",4,4,5,5,5,2,7.44,11.65,19.09,5,1,2018,0.249
"Slovenia",5,5,3,5,1,4,9.3,9.09,18.39,5,1,2018,0.249
"Slovenia",4,3,4,3,5,4,6.51,10.74,17.25,5,1,2018,0.249
"Slovenia",3,2,5,4,4,5,4.65,12.22,16.87,5,1,2018,0.249
"Slovenia",5,5,4,4,4,4,9.3,10.88,20.18,4,1,2018,0.249
"Slovenia",5,5,5,3,4,4,9.3,10.81,20.11,5,1,2018,0.249
"Slovenia",5,5,4,3,5,1,9.3,8.79,18.09,4,1,2018,0.249
"Slovenia",5,5,5,3,4,4,9.3,10.81,20.11,4,1,2018,0.249
"Slovenia",1,5,2,3,4,2,5.58,7.44,13.02,2,0,2018,0.249
"Slovenia",5,5,5,5,5,5,9.3,13.6,22.9,5,1,2018,0.249
"Slovenia",5,3,5,2,3,4,7.44,9.43,16.87,5,1,2018,0.249
"Slovenia",5,5,5,5,5,4,9.3,12.95,22.25,5,1,2018,0.249
"Slovenia",4,3,4,3,3,3,6.51,8.85,15.36,4,1,2018,0.249
"Slovenia",4,2,4,1,4,4,5.58,8.6,14.18,2,0,2018,0.249
"Slovenia",2,4,4,5,4,5,5.58,12.29,17.87,5,1,2018,0.249
"Slovenia",5,4,3,4,4,4,8.37,10.19,18.56,2,0,2018,0.249
"Slovenia",5,5,5,3,3,4,9.3,10.19,19.49,5,1,2018,0.249
"Slovenia",3,2,2,3,4,3,4.65,8.09,12.74,5,1,2018,0.249
"Slovenia",1,2,4,2,3,4,2.79,8.74,11.53,4,1,2018,0.249
"Slovenia",1,1,4,3,4,5,1.86,10.77,12.63,5,1,2018,0.249
"Slovenia",5,2,4,4,4,4,6.51,10.88,17.39,5,1,2018,0.249
"Slovenia",1,1,5,5,5,5,1.86,13.6,15.46,5,1,2018,0.249
"Slovenia",4,4,5,2,4,4,7.44,10.05,17.49,5,1,2018,0.249
"Slovenia",5,5,4,1,4,3,9.3,7.95,17.25,5,1,2018,0.249
"Slovenia",5,5,4,3,4,3,9.3,9.47,18.77,4,1,2018,0.249
"Slovenia",3,3,5,5,2,5,5.58,11.74,17.32,4,1,2018,0.249
"Slovenia",5,5,5,5,5,5,9.3,13.6,22.9,5,1,2018,0.249
"Slovenia",3,3,3,3,3,5,5.58,9.46,15.04,5,1,2018,0.249
"Slovenia",5,5,4,3,4,5,9.3,10.77,20.07,4,1,2018,0.249
"Slovenia",4,4,5,5,5,3,7.44,12.3,19.74,5,1,2018,0.249
"Slovenia",5,5,5,2,4,4,9.3,10.05,19.35,5,1,2018,0.249
"Slovenia",2,3,2,2,2,3,4.65,6.09,10.74,2,0,2018,0.249
"Slovenia",5,5,3,4,4,2,9.3,8.89,18.19,3,0,2018,0.249
"Slovenia",5,4,5,5,4,5,8.37,12.98,21.35,4,1,2018,0.249
"Slovenia",3,4,2,3,4,3,6.51,8.09,14.6,3,0,2018,0.249
"Slovenia",5,5,5,5,4,4,9.3,12.33,21.63,5,1,2018,0.249
"Slovenia",5,5,5,1,5,1,9.3,7.96,17.26,5,1,2018,0.249
"Slovenia",2,5,5,3,3,2,6.51,8.89,15.4,5,1,2018,0.249
"Slovenia",5,5,5,3,3,3,9.3,9.54,18.84,5,1,2018,0.249
"Slovenia",5,5,5,3,4,1,9.3,8.86,18.16,5,1,2018,0.249
"Slovenia",5,5,5,3,5,2,9.3,10.13,19.43,5,1,2018,0.249
"Slovenia",5,2,4,4,5,4,6.51,11.5,18.01,4,1,2018,0.249
"Slovenia",5,5,5,5,5,5,9.3,13.6,22.9,5,1,2018,0.249
"Slovenia",4,4,5,1,5,1,7.44,7.96,15.4,5,1,2018,0.249
"Slovenia",2,5,3,1,2,2,6.51,5.37,11.88,3,0,2018,0.249
"Slovenia",4,4,4,2,5,2,7.44,8.68,16.12,4,1,2018,0.249
"Slovenia",5,5,5,3,3,5,9.3,10.84,20.14,4,1,2018,0.249
"Slovenia",5,5,5,5,4,3,9.3,11.68,20.98,5,1,2018,0.249
"Slovenia",5,2,5,3,4,2,6.51,9.51,16.02,5,1,2018,0.249
"Slovenia",5,5,5,3,5,1,9.3,9.48,18.78,5,1,2018,0.249
"Slovenia",4,5,5,3,1,3,8.37,8.3,16.67,1,0,2018,0.249
"Slovenia",4,4,5,1,4,1,7.44,7.34,14.78,5,1,2018,0.249
"Slovenia",5,5,4,4,3,1,9.3,8.31,17.61,5,1,2018,0.249
"Slovenia",5,5,5,2,5,1,9.3,8.72,18.02,5,1,2018,0.249
"Slovenia",3,3,5,5,4,5,5.58,12.98,18.56,5,1,2018,0.249
"Slovenia",2,3,5,3,4,3,4.65,10.16,14.81,5,1,2018,0.249
"Slovenia",5,5,5,4,5,4,9.3,12.19,21.49,5,1,2018,0.249
"Slovenia",5,4,5,4,4,4,8.37,11.57,19.94,5,1,2018,0.249
"Slovenia",5,5,5,4,4,4,9.3,11.57,20.87,5,1,2018,0.249
"Slovenia",5,5,4,4,4,4,9.3,10.88,20.18,5,1,2018,0.249
"Slovenia",5,5,5,3,4,4,9.3,10.81,20.11,5,1,2018,0.249
"Slovenia",5,5,5,4,5,2,9.3,10.89,20.19,5,1,2018,0.249
"Slovenia",4,3,5,3,4,2,6.51,9.51,16.02,5,1,2018,0.249
"Slovenia",5,5,4,4,4,4,9.3,10.88,20.18,4,1,2018,0.249
"Slovenia",5,5,5,4,4,4,9.3,11.57,20.87,5,1,2018,0.249
"Slovenia",5,5,5,4,4,4,9.3,11.57,20.87,5,1,2018,0.249
